source,target,dataset
¿ramaki ea miba merati atipana?,¿te puedo visitar hoy?,flashcards
enbichora ati atipanke,me puedo defender sola.,flashcards
enra bexnan xeati atipanyamake.,no puedo beber alcohol.,flashcards
enra rama mia ketsoati atipanyamake.,no puedo besarte ahora.,flashcards
eara wini jeneti atipanyamake.,no puedo evitar llorar.,flashcards
ramara en ati atipanyamake.,no puedo hacerlo ahora.,flashcards
natora en jaskara imatima jake.,no puedo permitir esto.,flashcards
eara mia ja akai akin yoiti atipanyamake,no puedo prometer nada.,flashcards
karo en manati atipanke,puedo coger el autobús.,flashcards
jakiribira en ati atipanke.,puedo volver a hacerlo.,flashcards
en mia akinti atipanke,tal vez puedo ayudarte.,flashcards
eara ingles yoyoiti atipanke.,yo puedo hablar inglés.,flashcards
eara sinanya iti atipanke.,yo puedo ser razonable.,flashcards
¿enki nati kaja kepenti atipana?,¿puedo abrir esta caja?,flashcards
¿enki xepoti kepenti atipana?,¿puedo abrir la puerta?,flashcards
¿enki tiin ikai nokaati atipana?,¿puedo apagar la radio?,flashcards
¿enki westiora natex atipana,¿puedo dar una mordida?,flashcards
¿enke moa piti atipana?,¿puedo empezar a comer?,flashcards
¿enki joe keteati atipana?,¿puedo encender la luz?,flashcards
¿ja pekaoki en kopiati atipana?,¿puedo pagar a crédito?,flashcards
¿eaki niti kopi pikoti atipana?,¿puedo salir a caminar?,flashcards
¿en mia kafe bexonti atipana?,¿puedo traerte un café?,flashcards
¿nato rapisnin en wishati atipana?,¿puedo usar este lápiz?,flashcards
¿yantancha en mia ointi atipana?,¿puedo verte más tarde?,flashcards
ramara en teneyamai,no puedo aguantarlo más.,flashcards
ramara ea paketi atipanyamake,no puedo rendirme ahora.,flashcards
enra mia yoina reteti axeati atipanke,puedo enseñarte a cazar.,flashcards
mainbiki ea jain kati atipana,puedo ir allá caminando.,flashcards
cabayoain ea neti atipana,puedo montar un caballo.,flashcards
westiora manzana ea xokati atipana,puedo pelar una manzana.,flashcards
jara en mia akinti atipanke,yo puedo atestiguar eso.,flashcards
¿tsobe ea yoyo iti atipana?,¿con quién puedo hablar?,flashcards
¿jan niwe jikiai en xepenti atipana?,¿puedo abrir la ventana?,flashcards
¿westiora ese mia yoiti atipana?,¿puedo darte un consejo?,flashcards
¿westiora wisha en jenexonti atipana?,¿puedo dejar un mensaje?,flashcards
¿rama ea jain jikiti atipana?,¿puedo entrar ahí ahora?,flashcards
¿nenonxon en joto tsekati atipana?,¿puedo hacer fotos aquí?,flashcards
¿wetsaribi en boti atipana?,¿puedo llevar a alguien?,flashcards
¿peinin kopiati atipana?,¿puedo pagar con cheque?,flashcards
¿westiora jaweki mato yakati atipana?,¿puedo pediros un favor?,flashcards
¿mia westiora jaweki yokati atipana?,¿puedo pedirte un favor?,flashcards
¿nenonxon mia joto tsekati atipana?,¿puedo sacar fotos aquí?,flashcards
¿westiora joto mia tsekati atipana?,¿puedo sacarte una foto?,flashcards
¿eaki joai iti atipana?,¿puedo ser el siguiente?,flashcards
¿mia westiora joto tsekati atipana?,¿puedo tomarle una foto?,flashcards
¿mia wisha bemakana en ointi atipana?,¿puedo tomar su mensaje?,flashcards
¿jaweribi en mia bexonti atipana?,¿puedo traerle algo más?,flashcards
¿min jan yoyo iti en teati atipana?,¿puedo usar tu teléfono?,flashcards
¿min pasaporte en ointi atipana?,¿puedo ver su pasaporte?,flashcards
¿min yoixonti atipana?,¿me lo podrías explicar?,flashcards
¿min westiora tango keomati atipana?,¿podrías tocar un tango?,flashcards
miara jakomein iti atipanke,podrías estar en peligro.,flashcards
miara raroshaman iti ika iki,podrías haber sido feliz.,flashcards
"westiora sere meniwe, ¿min meniti atipana?","danos un minuto, ¿podrías?",flashcards
tomra min yokati atipanke,podrías preguntarle a tom.,flashcards
enra onana ike min akai,sabía que podrías hacerlo.,flashcards
¿min ea akinti atipana?,¿podrías hacerme un favor?,flashcards
en shinanara ike min ea akinai,pensé que podrías ayudarme.,flashcards
¿min westiora jan oinax ribojanti atipana?,¿podrías dibujarme un mapa?,flashcards
westiora sere min ea meniti atipana?,¿podrías esperar un segundo?,flashcards
¿yantancha min ea kenati atipana?,¿podrías llamarme más tarde?,flashcards
¿min ea akinti atipana?,¿podrías por favor ayudarme?,flashcards
¿yoyo ati kirika min ea meniti atipana?,¿podrías prestarme el libro?,flashcards
¿ponteti mia yoyo iti atipana?,¿podrías ser más específico?,flashcards
¿televisor min nokati atipana?,¿podrías apagar el televisor?,flashcards
¿westiora folleto min bemati atipana?,¿podrías enviarme un folleto?,flashcards
miara isimenake,tú podrías resultar lastimado.,flashcards
¿min nato joto ointi atipana?,¿podrías enmarcarme esta foto?,flashcards
¿min ea naman axonti atipana?,¿podrías hacerme un descuento?,flashcards
¿min jakiribi yoiti atipana?,"¿podrías repetirlo, por favor?",flashcards
¿min chonka sere kaman akinti atipana?,¿podrías ayudarme diez minutos?,flashcards
¿min jainmacha boti atipana?,¿podrías conducir más despacio?,flashcards
¿mia jainmacha yoyo iti atipana?,¿podrías hablarme más despacio?,flashcards
¿mia weniti atipana?,"¿podrías levantarte, por favor?",flashcards
¿tsamatibi min xeiti atipana?,¿podrías envolverlos por separado?,flashcards
eara joyamati atipanke,posiblemente no pueda venir.,flashcards
jara jainmacha iti atipanke,él posiblemente esté equivocado.,flashcards
ichacha moa wishakana tsinkiwe,debes reunir más información.,flashcards
moa wishakana tsinkinon ikanwe,tenemos que reunir información.,flashcards
enra mia westiora noyai bixonke,te compré una cometa.,flashcards
cremallera jain baneta iki,la cremallera está atascada.,flashcards
akasishaman mia axeai,seguramente estudias con ganas.,flashcards
tomanara wetsakeskaakin oinmai,tom marca la diferencia.,flashcards
jain wishara brasileño iki,el autor es brasileño.,flashcards
non jan wisha kikin akin onanke,conocemos bien al autor.,flashcards
neno ja ipain riki,ojalá él estuviera aquí.,flashcards
nokon pishanki riki,está en mi bolsillo.,flashcards
¿tson mia meta?,¿quién te ha pegado?,flashcards
jabaonra westiora goboro noyamake,ellos elevaron un globo.,flashcards
gobora bochiki rankanke,el globo ascendió lentamente.,flashcards
moara jaskaakin ati xepokanke,la negociación está terminada.,flashcards
"kayamawe, tom","no te vayas, tom.",flashcards
bostoain kayamawe,no vayas a boston.,flashcards
miara kati jake,es mejor que vayas.,flashcards
rama nete kayamawe,mejor no vayas hoy.,flashcards
manawe. kayamawe,espera. no te vayas.,flashcards
rama jain kayamawe,no vayas allí ahora.,flashcards
eara kenai mia katin,quiero que tú vayas.,flashcards
jan mapotiya kayamawe,no vayas sin sombrero.,flashcards
jaskara iti jisara winoyamai,nada sucede por casualidad.,flashcards
winoabires sereyara mato ibake,tenían tiempo de sobra.,flashcards
pikasi ibiraira en shinanke,asumí que tenían hambre.,flashcards
noyaibora en shinana ike pikasai,los pájaros tenían hambre.,flashcards
jaboribira korikioma ike,ellos tampoco tenían dinero.,flashcards
jabaon shinanra ike wetsaresbiri,ellos tenían ideas distintas.,flashcards
jain atapabo benxoatira ike joeyoma,pocas granjas tenían electricidad.,flashcards
¿mia xobonma ika?,¿no estabas en casa?,flashcards
¿jawerato botenki mia ika?,¿en qué barco estabas?,flashcards
¿jawerato noyatiainko mia ika?,¿en qué vuelo estabas?,flashcards
¿pikotama mia ika?,¿no estabas de salida?,flashcards
¿jawe kopi mia jain ika?,¿por qué estabas allí?,flashcards
enra onanyama ike jawerano mia itina ixon,no sabía dónde estabas.,flashcards
enra onana ike mia jakon,sabía que estabas bien.,flashcards
enra onana ike mia jiria,sabía que estabas vivo.,flashcards
¿jaweranoki mia ibata 2013 ain?,¿dónde estabas en 2013?,flashcards
¿ja neteki mia jawerano ibata?,¿dónde estabas ese día?,flashcards
en shinanara ike mia mawata,creía que estabas muerto.,flashcards
enra moa onana ike mia shiroi,sé que estabas bromeando.,flashcards
moa mia oxara en shinana ike,pensé que estabas dormida.,flashcards
moa onanara ike mia isini,sabía que estabas enfermo.,flashcards
¿jawekopi sei iki mia ika?,¿por qué estabas gritando?,flashcards
en shinanara ike mia tasketa,pensé que estabas lesionado.,flashcards
enra onana iki mia osanti jaweki yoi,sabía que estabas bromeando.,flashcards
¿tsobe yoyo iki mia ika?,¿con quién estabas hablando?,flashcards
¿jawerano mia joneta ika?,¿donde estabas tu escondido?,flashcards
non shinanara iki mia isini,creíamos que estabas enfermo.,flashcards
¿tom betan yoyo iki mia ika?,¿estabas coqueteando con tom?,flashcards
"jatian miabicho ika, ¿ikon?","entonces estabas solo, ¿verdad?",flashcards
enra oinkashamake,trataba de no mirar.,flashcards
moara te yamake,no nos queda té.,flashcards
moara jan mokaati yamake,ya no queda sal.,flashcards
yankonra min bia iki,el verde te queda.,flashcards
westiora nete maxkake,solo queda un día.,flashcards
moara queso yamake,ya no queda queso.,flashcards
moara vino yamake,casi no queda vino.,flashcards
baneyamarai serebo,no me queda tiempo.,flashcards
¿jan mokaatiki japaria?,¿queda algo de sal?,flashcards
japonra asiain iki,japón queda en asia.,flashcards
¿banekia apariti?,¿hay toque de queda?,flashcards
ichama jaweki atira baneke,queda poco por hacer.,flashcards
romara italiain iki,roma queda en italia.,flashcards
¿jan batantiki japaria?,¿queda algo de azúcar?,flashcards
damaskora siriain iki,damasco queda en siria.,flashcards
italiara europain iki,italia queda en europa.,flashcards
¿banekiai jan jikiti?,¿le queda algún boleto?,flashcards
¿jaweraonin jainoax jikiti?,¿dónde queda el ingreso?,flashcards
¿jaweranorin jain jikiti?,¿dónde queda la entrada?,flashcards
jan tsisoikitira yamake,no queda papel higiénico.,flashcards
¿jaweranorin yoinabo ointi itina?,¿dónde queda el zoológico?,flashcards
westiora jawekibichora baneke,sólo queda una alternativa.,flashcards
jatibi jakonra baneibake,todo queda conforme estaba.,flashcards
eabichora axeke,lo aprendí yo solo.,flashcards
jakira ea kikini axeke,aprendí mucho de él.,flashcards
mikira ea kikini axeke,aprendí mucho de ti.,flashcards
tomkira ea kikini axeke,aprendí mucho de tom.,flashcards
jawetianbira ea nonoti axeama iki,nunca aprendí a nadar.,flashcards
nokon jakoma jawekikira ea axeke,aprendí de mis errores.,flashcards
eara nonoti axeke,aprendí pronto a nadar.,flashcards
eabichora frances axeke,aprendí francés yo solo.,flashcards
tomkira ea kikini axeke,aprendí mucho sobre tom.,flashcards
nato netebora ea kikini axeke,aprendí mucho esta semana.,flashcards
jaskaakin ati bena jawekira en onanke,aprendí una nueva técnica.,flashcards
kikinira ea axeke bostonkiri,aprendí mucho sobre boston.,flashcards
jawera winobirake,no sé qué pasó.,flashcards
enra oinyamake jawera winobirake,no vi qué pasó.,flashcards
jakoma jawekira moa winoke,ya pasó lo peor.,flashcards
tomra jakoinra winoke,tom la pasó bien.,flashcards
¿jaweki mia bakish winoibata?,¿qué te pasó ayer?,flashcards
jakoinra tom winota,tom la pasó genial.,flashcards
tomra winoke nato jawekiain,tom pasó la prueba.,flashcards
¿jawekeskatiki mia nato winota?,¿cómo te pasó esto?,flashcards
¿jaweki rama nete winota?,¿qué pasó aquí hoy?,flashcards
¿luneski jawe winota?,¿qué pasó el lunes?,flashcards
jaweki ea winota ixon yoikanta,adivine qué me pasó.,flashcards
tsonbira onanyamake jaweki winota ixon,nadie sabe qué pasó.,flashcards
¿jainri ja winota?,¿es allá donde pasó?,flashcards
¿bostoainki jawe winota?,¿qué pasó en boston?,flashcards
¿ja yameki jawe winota?,¿qué pasó esa noche?,flashcards
¿jatian ja pekao jawe winota?,¿y qué pasó después?,flashcards
yoikanta jaweki ea winota ixon,adivinen qué me pasó.,flashcards
jabaonra onanke jaweki winota ixon,ellos saben qué pasó.,flashcards
jawebira winotamapari iki,no pasó nada todavía.,flashcards
jawera winobirake,parece que pasó algo.,flashcards
jatibira ishtoinra winoke,todo pasó muy rápido.,flashcards
¿jatian jawe winota?,¿y entonces que pasó?,flashcards
jara winoyamake,eso no pasó realmente.,flashcards
enra onankasai jaweki winota,quiero saber qué pasó.,flashcards
¿jaweki winota?,¿qué pasó en realidad?,flashcards
¿jaweki nato yamekiri winota?,¿qué pasó esta mañana?,flashcards
westiora jakoma jaweki winota,una terrible cosa pasó.,flashcards
¿jawetianki nato jaweki winota?,¿cuándo pasó todo esto?,flashcards
¿jaskaraki winota?,¿realmente le pasó eso?,flashcards
¿jaweki ja yame winoibata?,¿qué pasó aquella noche?,flashcards
jawekeskaki yame winota,pasó algo inusual anoche.,flashcards
¿jaweki winota neskarainko?,¿qué pasó a continuación?,flashcards
¿neskaraki neno winota?,¿realmente pasó todo esto?,flashcards
¿jaweshamanki neno winota?,¿exactamente qué pasó aquí?,flashcards
"jaskaipein, winoyamake","afortunadamente, eso no pasó.",flashcards
"onisa jisariki mia, ¿jaweki winota?","parecés deprimido, ¿pasó algo?",flashcards
jara moa en onanke,eso ya lo sé.,flashcards
jaweranoki kai ixonra en onanke,sé de qué va.,flashcards
enra onanke jawerin ixon,sé lo que es.,flashcards
ninkatara en onanke,sé lo que oí.,flashcards
en oinara onanke,sé lo que vi.,flashcards
natora moa en onanke,esto ya lo sé.,flashcards
jawekopira ibirai,no sé por qué.,flashcards
jaskara ibatara en onanke,sé lo que era.,flashcards
enra mia noike,sé que te amo.,flashcards
jaskati kaira en onanke,ya sé cómo va.,flashcards
ruso joinra en onanke,yo no sé ruso.,flashcards
kikin akinra en onanke,lo sé muy bien.,flashcards
jawekeskara ibirai,no sé la causa.,flashcards
jawera en abirai,no sé qué haré.,flashcards
enra onanyamake tsoarin ixon,no sé quién es.,flashcards
ja en yoiyara en onanke,sé lo que dije.,flashcards
en akai jawekira en onanke,sé lo que haré.,flashcards
jaskaakin akara en onanke,sé lo que hice.,flashcards
jan akara e onanke,sé lo que hizo.,flashcards
jaskara winotaibora en onanke,sé lo que pasa.,flashcards
miara en onanke,sé mucho de ti.,flashcards
janra onanke,sé que él sabe.,flashcards
tomanra akara en onanke,sé que fue tom.,flashcards
enbira onanke,yo mismo lo sé.,flashcards
jatibi jara en onanke,yo sé todo eso.,flashcards
jain katira en onanyamake,no sé adónde ir.,flashcards
jawebira en onanyamake,no sé casi nada.,flashcards
ja ikoantira en onanyamake,no sé qué creer.,flashcards
jaskaakin atira en onanyamake,no sé qué hacer.,flashcards
tsoarin ea ixonra en onanyamake,no sé quién soy.,flashcards
min akai jawekibora en onanke,sé lo que haces.,flashcards
jaskara ibatara en onanke,sé lo que sentí.,flashcards
jakoma ixonra en onanke,sé que está mal.,flashcards
pitimara en onanke,sé qué no comer.,flashcards
tomanra onanke,sé que tom sabe.,flashcards
enra min jawekibo onanke,sé todo lo tuyo.,flashcards
enra ransatibo onanyamake,yo ni sé bailar.,flashcards
rinkon joira en onanke,yo no sé inglés.,flashcards
min janera en onanke,yo sé tu nombre.,flashcards
enra nato jaskaakin ati onanke,yo sé usar esto.,flashcards
ramara en onanke jawe kopirin ixon,ahora sé por qué.,flashcards
jaweranora mia kabirai,no sé adónde vas.,flashcards
enra onanyamake jaweranora ibirai,no sé dónde está.,flashcards
¿icha neteyarin mia?,¿tienes mucho tiempo acaso?,flashcards
¿nenoki mia yame oxawana?,¿acaso dormiste aquí anoche?,flashcards
¿mibeki ea yoyo ika?,¿acaso estaba hablando contigo?,flashcards
janra en akinti yokawanke,él me pidió ayuda.,flashcards
janra jakoma jaweki axon ea yokawanke,él me pidió perdón.,flashcards
tomanra en akinti yokawanke,tom me pidió ayuda.,flashcards
tomanra kafe yokareswanke,tom pidió más café.,flashcards
janra en akinti yokawanke,ella me pidió ayuda.,flashcards
janra jotiti yokawanke,él pidió un cigarro.,flashcards
tsonbira ea jawe yokayamawanke,nadie me pidió nada.,flashcards
janra jato ese yokawanke,él les pidió consejo.,flashcards
eara ransati yoiwanke,me pidió que bailara.,flashcards
tomanra jaya jikiti yokawanke,tom pidió una boleta.,flashcards
tomanra ichacha kopiakanti yokawanke,tom pidió un aumento.,flashcards
tomasninra jain wishati yokawanke,tomás pidió una pizza.,flashcards
tomanra jawe yoiwanke,tom ni pidió disculpa.,flashcards
tomanra shokocha namaakanti yokawanke,tom pidió un descuento.,flashcards
yoyo ikaitoninra yoiwanke ninkaxonti,el anunciador pidió atención.,flashcards
¿tsonki jenea?,¿quién lo ha dejado?,flashcards
jabaonra jawebi oinyamawanke,ellos no vieron nada.,flashcards
¿jonira oinyamawanke?,¿no vieron al hombre?,flashcards
jabaonra noa bakish oinbake,ellos nos vieron ayer.,flashcards
¿maton tom oina?,¿ustedes vieron a tom?,flashcards
wishara en yoyo awanke,le leí la carta.,flashcards
yoyo ati kirikara en yoyo awanke,me leí el libro.,flashcards
westiora yoyo ati kirikara en yoyo awanke,yo leí un libro.,flashcards
min wishara en yoyo awanke,leí tu carta ayer.,flashcards
ja winota jawekira en yoyo awanke,ya leí esa novela.,flashcards
yamera en yoyo ati kirika yoyo awanke,anoche leí el libro.,flashcards
keyora en westiora yoyo ati kirika yoyo awanke,leí el libro entero.,flashcards
